bookid,flight,departuredate,month,day,year,destination,origin,noshow,daystodep,mileageplus,assignedseat,numberinparty,eticketed,bookingcountry,upline,downline,modifycount,bookingclass,dow,rand
070523IWZ3519783,360,23-May-07,5,23,2007,IAD,ORD,0,100,,Y,2,1,US,0,0,1,T,3,.60512674
070523IZN3513954,360,23-May-07,5,23,2007,IAD,ORD,0,83,,Y,1,1,US,0,0,1,Y,3,.38350841
070523JBB3519279,360,23-May-07,5,23,2007,IAD,ORD,0,26,B,Y,1,1,US,0,0,1,L,3,.88777679
070523JEA351705,360,23-May-07,5,23,2007,IAD,ORD,0,13,,Y,1,1,US,0,0,0,T,3,.36732915
070523JOR3518382,360,23-May-07,5,23,2007,IAD,ORD,0,29,,Y,2,1,US,0,0,0,T,3,.67916507
070523JVU351564,360,23-May-07,5,23,2007,IAD,ORD,0,85,M,Y,1,1,US,1,1,2,L,3,.58505404
070523JXI3514503,360,23-May-07,5,23,2007,IAD,ORD,0,29,M,Y,1,1,US,1,0,1,T,3,.15835281
070523KCP3517251,360,23-May-07,5,23,2007,IAD,ORD,0,29,M,Y,1,1,US,1,0,0,V,3,.017179605
070523KDI3518955,360,23-May-07,5,23,2007,IAD,ORD,0,29,M,Y,2,1,US,0,0,0,T,3,.22928061
070523KET3515301,360,23-May-07,5,23,2007,IAD,ORD,1,22,,Y,1,1,US,1,1,0,L,3,.70060951
070523KHI35111676,360,23-May-07,5,23,2007,IAD,ORD,0,75,,Y,2,1,US,0,0,0,L,3,.69234186
070523KSW35110341,360,23-May-07,5,23,2007,IAD,ORD,0,34,M,Y,1,1,US,1,0,0,L,3,.82482809
070523LDI351342,360,23-May-07,5,23,2007,IAD,ORD,0,12,M,Y,1,1,US,0,0,1,Y,3,.51480502
070523LKT3517059,360,23-May-07,5,23,2007,IAD,ORD,1,100,,Y,1,1,DE,1,1,2,V,3,.93927264
070523MAN3513240,360,23-May-07,5,23,2007,IAD,ORD,0,8,,N,1,1,US,0,0,0,L,3,.95452267
070523MFN35112222,360,23-May-07,5,23,2007,IAD,ORD,0,105,,Y,1,1,DE,1,1,0,V,3,.22988644
070523MNM3516372,360,23-May-07,5,23,2007,IAD,ORD,0,71,M,Y,1,1,US,0,0,0,L,3,.23344859
070523MQG3515415,360,23-May-07,5,23,2007,IAD,ORD,0,100,,Y,2,1,US,0,0,1,L,3,.75867027
070523MSE3518337,360,23-May-07,5,23,2007,IAD,ORD,0,10,,Y,1,1,US,1,0,0,L,3,.51105618
070523MZW3515655,360,23-May-07,5,23,2007,IAD,ORD,0,106,,Y,1,1,DE,1,1,1,V,3,.6388796
070523NCZ3511077,360,23-May-07,5,23,2007,IAD,ORD,0,40,A,Y,1,1,US,0,0,1,L,3,.86667341
070523NHT35111952,360,23-May-07,5,23,2007,IAD,ORD,0,35,M,Y,2,1,US,1,0,0,S,3,.26472729
070523NIQ3516126,360,23-May-07,5,23,2007,IAD,ORD,0,64,M,Y,1,1,US,1,0,0,Y,3,.55318284
070523NJM35112798,360,23-May-07,5,23,2007,IAD,ORD,0,15,M,Y,1,1,US,1,0,0,Y,3,.79920238
070523NUD3513339,360,23-May-07,5,23,2007,IAD,ORD,0,100,,Y,1,1,DE,1,1,1,V,3,.83551049
070523OFU3514044,360,23-May-07,5,23,2007,IAD,ORD,1,5,,N,1,1,US,1,0,0,NF,3,.15490118
070523OGK351678,360,23-May-07,5,23,2007,IAD,ORD,0,45,,Y,2,1,US,0,1,0,W,3,.2307013
070523OKQ35111244,360,23-May-07,5,23,2007,IAD,ORD,0,15,M,N,1,1,US,1,0,0,Q,3,.31290939
070523OMH3518979,360,23-May-07,5,23,2007,IAD,ORD,0,77,,N,1,0,US,0,1,1,Q,3,.22786602
070523OPZ3512094,360,23-May-07,5,23,2007,IAD,ORD,0,115,M,Y,2,1,US,0,0,3,L,3,.66188568
070523ORA35110401,360,23-May-07,5,23,2007,IAD,ORD,0,18,,Y,2,1,US,1,0,0,V,3,.77786475
070523OWY3519597,360,23-May-07,5,23,2007,IAD,ORD,0,106,,Y,1,1,DE,0,1,0,V,3,.52123743
070523OZW3515949,360,23-May-07,5,23,2007,IAD,ORD,0,37,M,Y,1,1,US,0,0,1,L,3,.65358764
070523PDU3512052,360,23-May-07,5,23,2007,IAD,ORD,0,32,M,Y,1,1,US,0,0,1,L,3,.56207144
070523PFK3511554,360,23-May-07,5,23,2007,IAD,ORD,0,13,B,Y,1,1,US,1,0,0,Q,3,.80310929
070523PUR3511371,360,23-May-07,5,23,2007,IAD,ORD,0,35,M,Y,2,1,US,1,0,0,S,3,.61852121
070523QEG35110182,360,23-May-07,5,23,2007,IAD,ORD,0,8,,Y,1,1,US,1,0,0,L,3,.17942329
070523QLM3512115,360,23-May-07,5,23,2007,IAD,ORD,0,14,,N,1,1,US,1,1,0,U,3,.59436512
070523QOD3513897,360,23-May-07,5,23,2007,IAD,ORD,0,106,,Y,2,1,US,0,0,2,L,3,.24739394
070523QRL35112693,360,23-May-07,5,23,2007,IAD,ORD,0,16,M,Y,1,1,US,0,0,0,L,3,.60282272
070523QUQ3518826,360,23-May-07,5,23,2007,IAD,ORD,0,35,,Y,1,1,US,1,0,1,L,3,.10814649
070523QVQ3518706,360,23-May-07,5,23,2007,IAD,ORD,1,7,,N,1,1,IN,1,0,0,Q,3,.96492118
070523QXG3513738,360,23-May-07,5,23,2007,IAD,ORD,0,22,,Y,2,1,US,1,0,0,H,3,.12125329
070523RAD3518421,360,23-May-07,5,23,2007,IAD,ORD,0,48,,Y,1,1,NZ,0,0,1,V,3,.45290533
070523RGJ35112675,360,23-May-07,5,23,2007,IAD,ORD,0,60,M,Y,1,1,US,0,1,1,W,3,.76108962
070523RML3511182,360,23-May-07,5,23,2007,IAD,ORD,0,18,B,Y,1,1,US,0,0,0,L,3,.50643623
070523RXS3514248,360,23-May-07,5,23,2007,IAD,ORD,0,19,M,Y,2,1,US,0,0,0,L,3,.12695241
070523SLU3513132,360,23-May-07,5,23,2007,IAD,ORD,0,5,B,Y,1,1,US,1,0,0,V,3,.62374818
070523SLY3515478,360,23-May-07,5,23,2007,IAD,ORD,0,9,,Y,1,1,US,0,0,0,V,3,.67284542
070523SSZ3519171,360,23-May-07,5,23,2007,IAD,ORD,0,8,M,Y,1,1,US,1,1,2,XY,3,.015841899
070523STA3516762,360,23-May-07,5,23,2007,IAD,ORD,1,8,A,Y,1,1,US,0,1,1,S,3,.72736573
070523TGQ3519327,360,23-May-07,5,23,2007,IAD,ORD,0,19,M,Y,1,1,US,0,0,0,L,3,.38111708
070523TIH3516615,360,23-May-07,5,23,2007,IAD,ORD,0,19,,Y,1,1,CA,0,0,1,L,3,.02011713
070523TIQ3515139,360,23-May-07,5,23,2007,IAD,ORD,0,106,,Y,1,1,DE,1,1,0,V,3,.53368282
070523TQH35112774,360,23-May-07,5,23,2007,IAD,ORD,0,46,,Y,2,1,US,0,0,2,L,3,.83157068
070523TZC35112927,360,23-May-07,5,23,2007,IAD,ORD,0,28,B,Y,1,1,US,0,0,0,T,3,.88509506
070523TZD3517503,360,23-May-07,5,23,2007,IAD,ORD,1,43,,Y,1,1,US,1,1,1,S,3,.98992842
070523UAC3511050,360,23-May-07,5,23,2007,IAD,ORD,0,82,M,Y,2,0,US,1,1,2,W,3,.31516305
070523UHT3519000,360,23-May-07,5,23,2007,IAD,ORD,0,5,B,Y,1,1,US,0,0,0,Q,3,.71503538
070523UPW35110410,360,23-May-07,5,23,2007,IAD,ORD,0,106,,Y,1,1,DE,1,1,1,V,3,.86595643
070523UVC3515853,360,23-May-07,5,23,2007,IAD,ORD,0,36,,N,1,1,US,1,1,0,T,3,.89035058
070523UXB3514848,360,23-May-07,5,23,2007,IAD,ORD,0,14,M,Y,1,1,US,1,1,1,V,3,.79764158
070523UZU3511272,360,23-May-07,5,23,2007,IAD,ORD,0,14,,N,1,1,US,0,0,1,L,3,.70797533
070523VAR3519030,360,23-May-07,5,23,2007,IAD,ORD,0,15,M,Y,1,1,US,1,0,0,L,3,.43504995
070523VJU3514008,360,23-May-07,5,23,2007,IAD,ORD,0,106,,Y,1,1,DE,1,1,1,V,3,.63888317
070523VMW351651,360,23-May-07,5,23,2007,IAD,ORD,0,165,,N,2,1,US,1,1,1,T,3,.1589056
070523VPZ3513960,360,23-May-07,5,23,2007,IAD,ORD,1,7,M,Y,1,1,US,0,0,2,V,3,.10477744
070523VQA3513036,360,23-May-07,5,23,2007,IAD,ORD,0,100,,Y,2,1,US,0,0,1,L,3,.33493823
070523VSH3518295,360,23-May-07,5,23,2007,IAD,ORD,0,39,,Y,1,1,US,0,1,0,L,3,.81128705
070523VTT3518400,360,23-May-07,5,23,2007,IAD,ORD,0,34,,Y,2,1,US,0,0,1,L,3,.96449071
070523WFL351366,360,23-May-07,5,23,2007,IAD,ORD,0,50,M,Y,4,1,US,1,1,2,H,3,.34949666
070523WGE35111964,360,23-May-07,5,23,2007,IAD,ORD,0,36,B,Y,1,1,US,0,0,0,L,3,.30898261
070523WNS3513879,360,23-May-07,5,23,2007,IAD,ORD,0,8,A,Y,1,1,US,1,0,0,NF,3,.63939083
070523WSX3512373,360,23-May-07,5,23,2007,IAD,ORD,0,63,B,Y,1,1,US,0,1,2,T,3,.082890928
070523WUC35112408,360,23-May-07,5,23,2007,IAD,ORD,0,28,M,Y,2,1,US,1,0,1,NF,3,.10704422
070523WWZ35110002,360,23-May-07,5,23,2007,IAD,ORD,0,46,,Y,2,1,US,0,0,3,L,3,.1523311
070523WXL3512739,360,23-May-07,5,23,2007,IAD,ORD,0,20,,Y,2,1,US,0,0,1,L,3,.44893077
070523XBL3519999,360,23-May-07,5,23,2007,IAD,ORD,0,36,,Y,1,1,US,1,0,1,L,3,.82965797
070523XEX351783,360,23-May-07,5,23,2007,IAD,ORD,0,16,,Y,3,1,ZA,0,0,2,L,3,.68599308
070523XGE3512313,360,23-May-07,5,23,2007,IAD,ORD,0,9,,Y,1,1,US,1,0,1,S,3,.24503241
070523XPN3511767,360,23-May-07,5,23,2007,IAD,ORD,1,36,,Y,1,1,US,1,0,1,F,3,.95822883
070523XRM35112126,360,23-May-07,5,23,2007,IAD,ORD,0,22,J,Y,1,1,US,0,1,2,F,3,.31727785
070523XYR3511635,360,23-May-07,5,23,2007,IAD,ORD,0,19,M,Y,1,1,CA,0,0,2,L,3,.50401461
070523YUD3512664,360,23-May-07,5,23,2007,IAD,ORD,0,132,,Y,2,1,US,0,1,1,Q,3,.9424538
070523ZEH35111901,360,23-May-07,5,23,2007,IAD,ORD,0,70,M,Y,1,1,US,0,0,1,L,3,.58185905
070523ZFG3513567,360,23-May-07,5,23,2007,IAD,ORD,0,39,M,Y,2,1,US,0,0,1,L,3,.54625428
070523ZOP3513780,360,23-May-07,5,23,2007,IAD,ORD,0,100,,Y,2,1,US,0,0,1,T,3,.89003259
070523ZQR3516819,360,23-May-07,5,23,2007,IAD,ORD,1,36,,N,1,0,SA,0,1,0,F,3,.81573743
070523ZRT351621,360,23-May-07,5,23,2007,IAD,ORD,0,28,M,Y,2,1,US,1,0,1,NF,3,.50658107
070523ZUY3517242,360,23-May-07,5,23,2007,IAD,ORD,0,36,,Y,1,1,US,1,0,1,F,3,.75185162
070524ADS35110863,360,24-May-07,5,24,2007,IAD,ORD,0,13,B,Y,1,1,US,0,1,3,XY,4,.37301472
070524AOY351450,360,24-May-07,5,24,2007,IAD,ORD,0,35,M,Y,1,1,US,0,0,0,S,4,.7458033
070524AQS3519183,360,24-May-07,5,24,2007,IAD,ORD,1,13,M,Y,1,1,US,1,0,0,L,4,.95623606
070524AUM3517794,360,24-May-07,5,24,2007,IAD,ORD,0,34,,Y,2,1,US,1,0,1,L,4,.86596787
070524BGQ3516111,360,24-May-07,5,24,2007,IAD,ORD,0,44,,Y,4,1,US,1,1,2,W,4,.034956951
070524BIN3518118,360,24-May-07,5,24,2007,IAD,ORD,0,68,,Y,1,1,US,1,0,0,T,4,.58062422
070524BNV3516939,360,24-May-07,5,24,2007,IAD,ORD,0,9,,Y,1,1,US,1,0,0,Y,4,.44964856
070524BRP3513183,360,24-May-07,5,24,2007,IAD,ORD,1,133,,N,3,0,US,1,0,0,Y,4,.1530533
070524BRQ35111481,360,24-May-07,5,24,2007,IAD,ORD,0,16,M,Y,1,1,US,0,0,0,T,4,.82340264
070524BYT3515754,360,24-May-07,5,24,2007,IAD,ORD,1,33,,N,3,0,US,0,0,0,Y,4,.96871865
070524CVJ35111493,360,24-May-07,5,24,2007,IAD,ORD,0,83,,Y,4,1,US,0,0,1,L,4,.85994112
070524DDX351975,360,24-May-07,5,24,2007,IAD,ORD,0,56,M,Y,2,1,US,0,0,1,L,4,.33218801
070524DEU35110290,360,24-May-07,5,24,2007,IAD,ORD,1,6,,Y,1,1,US,0,0,0,Q,4,.11293316
070524DGQ35112897,360,24-May-07,5,24,2007,IAD,ORD,0,36,,Y,1,1,US,0,0,1,F,4,.11866586
070524DJQ3514887,360,24-May-07,5,24,2007,IAD,ORD,0,28,,Y,1,1,US,1,0,0,Q,4,.18983971
070524DWT3518808,360,24-May-07,5,24,2007,IAD,ORD,0,27,B,Y,1,1,US,1,0,0,F,4,.87566084
070524EJD3511983,360,24-May-07,5,24,2007,IAD,ORD,0,16,,N,1,1,US,0,0,0,S,4,.17818817
070524ENJ3517014,360,24-May-07,5,24,2007,IAD,ORD,0,76,B,Y,1,1,,1,0,0,NF,4,.12018505
070524EUG3518241,360,24-May-07,5,24,2007,IAD,ORD,0,37,,Y,3,1,US,1,1,2,Q,4,.070427984
070524EYP35110905,360,24-May-07,5,24,2007,IAD,ORD,0,52,M,Y,1,1,US,0,1,1,Q,4,.036965176
070524FDU35110602,360,24-May-07,5,24,2007,IAD,ORD,0,59,,Y,3,1,US,0,1,0,L,4,.53645402
070524FFO35111358,360,24-May-07,5,24,2007,IAD,ORD,0,44,,Y,3,1,US,1,1,1,V,4,.13549696
070524FLW3519774,360,24-May-07,5,24,2007,IAD,ORD,0,14,,Y,1,1,US,1,0,0,Y,4,.85428882
070524FRW3513597,360,24-May-07,5,24,2007,IAD,ORD,0,86,M,Y,4,1,US,0,0,1,L,4,.35268113
070524FWK35112084,360,24-May-07,5,24,2007,IAD,ORD,0,83,M,Y,4,1,US,0,0,1,L,4,.28308266
070524GIF35111292,360,24-May-07,5,24,2007,IAD,ORD,0,76,M,Y,1,1,US,0,0,1,L,4,.56671816
070524GIR3515565,360,24-May-07,5,24,2007,IAD,ORD,0,55,,Y,2,1,US,1,1,0,W,4,.32168418
070524GLA3518223,360,24-May-07,5,24,2007,IAD,ORD,0,20,,N,1,1,US,1,0,0,T,4,.26205412
070524GPQ3518346,360,24-May-07,5,24,2007,IAD,ORD,0,36,B,Y,1,1,US,0,0,1,S,4,.45259291
070524GTN3513774,360,24-May-07,5,24,2007,IAD,ORD,0,16,Q,Y,1,1,US,1,0,2,L,4,.12170313
070524HLS3515898,360,24-May-07,5,24,2007,IAD,ORD,0,15,M,N,1,1,US,0,0,0,T,4,.4591271
070524HNI3518673,360,24-May-07,5,24,2007,IAD,ORD,0,65,,Y,1,1,US,0,1,0,Q,4,.66427213
070524HUA3511995,360,24-May-07,5,24,2007,IAD,ORD,0,56,,Y,2,1,US,0,0,1,L,4,.1653899
070524IXL3514245,360,24-May-07,5,24,2007,IAD,ORD,1,29,,Y,1,0,US,1,1,1,W,4,.48672113
070524JAQ3512727,360,24-May-07,5,24,2007,IAD,ORD,0,7,A,Y,1,1,US,0,0,0,V,4,.51105642
070524JIY3517809,360,24-May-07,5,24,2007,IAD,ORD,0,7,,N,1,1,US,0,0,0,V,4,.21609464
070524JXR351558,360,24-May-07,5,24,2007,IAD,ORD,0,55,,Y,1,1,US,0,0,1,L,4,.38260832
070524JXY35110956,360,24-May-07,5,24,2007,IAD,ORD,0,49,,N,1,0,US,0,1,0,Y,4,.43132156
070524JZB3519444,360,24-May-07,5,24,2007,IAD,ORD,0,6,M,Y,1,1,US,1,0,0,Y,4,.18161486
070524KHF35187,360,24-May-07,5,24,2007,IAD,ORD,1,33,B,Y,2,1,US,1,0,0,V,4,.8850677
070524KIA3511692,360,24-May-07,5,24,2007,IAD,ORD,0,9,M,Y,1,1,US,0,1,0,W,4,.90267509
070524KIF3514770,360,24-May-07,5,24,2007,IAD,ORD,0,107,M,Y,2,0,US,1,1,2,S,4,.14126565
070524KMP35111937,360,24-May-07,5,24,2007,IAD,ORD,0,35,M,Y,1,1,US,0,0,0,S,4,.50813127
070524KPK3514173,360,24-May-07,5,24,2007,IAD,ORD,0,34,M,Y,1,1,US,0,0,2,S,4,.19353594
070524LMB35112150,360,24-May-07,5,24,2007,IAD,ORD,0,14,A,Y,1,1,US,0,0,1,T,4,.61362809
070524LNC3514170,360,24-May-07,5,24,2007,IAD,ORD,0,34,,Y,2,1,US,1,0,1,L,4,.73204529
070524LSB351708,360,24-May-07,5,24,2007,IAD,ORD,0,51,A,Y,1,1,US,0,0,0,T,4,.64298421
070524MAN3515931,360,24-May-07,5,24,2007,IAD,ORD,0,15,M,Y,1,1,US,0,0,0,H,4,.82967132
070524MGN35111766,360,24-May-07,5,24,2007,IAD,ORD,0,6,M,Y,1,1,US,1,0,0,B,4,.18145403
070524MLU3517056,360,24-May-07,5,24,2007,IAD,ORD,0,17,B,Y,1,1,US,1,0,0,Y,4,.32780829
070524MNM351792,360,24-May-07,5,24,2007,IAD,ORD,0,9,M,Y,1,1,US,1,0,1,XY,4,.11328006
070524MVQ35124,360,24-May-07,5,24,2007,IAD,ORD,0,9,,N,1,1,US,0,0,0,V,4,.34121975
070524MYX3513387,360,24-May-07,5,24,2007,IAD,ORD,0,66,,Y,2,1,US,0,0,1,L,4,.77380013
070524MZF351732,360,24-May-07,5,24,2007,IAD,ORD,0,55,,Y,7,1,US,1,1,2,W,4,.23527071
070524OCD351834,360,24-May-07,5,24,2007,IAD,ORD,0,86,,Y,4,1,US,0,0,1,L,4,.45450494
070524OIG35112522,360,24-May-07,5,24,2007,IAD,ORD,0,23,B,Y,1,1,US,0,0,1,V,4,.73923397
070524OJF35112210,360,24-May-07,5,24,2007,IAD,ORD,0,13,M,Y,1,1,US,0,0,3,Q,4,.13691068
070524OVN3513219,360,24-May-07,5,24,2007,IAD,ORD,0,44,,Y,1,1,US,1,1,1,Q,4,.43106762
070524OVU3518001,360,24-May-07,5,24,2007,IAD,ORD,0,90,,Y,1,0,US,0,1,1,T,4,.88223565
070524PCF3518268,360,24-May-07,5,24,2007,IAD,ORD,0,16,M,Y,1,1,US,0,0,0,T,4,.23706345
070524PGB35113047,360,24-May-07,5,24,2007,IAD,ORD,0,12,M,Y,1,1,US,0,0,0,T,4,.25874737
070524PIO3519162,360,24-May-07,5,24,2007,IAD,ORD,0,55,,Y,2,1,US,1,1,1,W,4,.66130096
070524POX3513291,360,24-May-07,5,24,2007,IAD,ORD,0,31,B,N,1,1,US,1,0,0,F,4,.77215707
070524PTG3511419,360,24-May-07,5,24,2007,IAD,ORD,0,16,A,Y,1,1,,0,0,0,NF,4,.85494429
070524PWS351216,360,24-May-07,5,24,2007,IAD,ORD,0,24,B,Y,1,1,US,0,1,1,B,4,.83063656
070524QIM3511779,360,24-May-07,5,24,2007,IAD,ORD,0,70,,Y,1,1,US,1,0,1,L,4,.68090397
070524RBZ351519,360,24-May-07,5,24,2007,IAD,ORD,0,58,M,Y,1,1,US,0,0,0,L,4,.06575875
070524RCI3517758,360,24-May-07,5,24,2007,IAD,ORD,0,34,M,Y,1,1,US,0,0,0,S,4,.7486338
070524REB3512529,360,24-May-07,5,24,2007,IAD,ORD,1,19,,Y,1,1,US,1,0,0,S,4,.95156789
070524ROJ3513060,360,24-May-07,5,24,2007,IAD,ORD,0,24,,N,1,1,US,0,1,0,Y,4,.67332566
070524ROW3517602,360,24-May-07,5,24,2007,IAD,ORD,0,15,A,Y,1,1,US,0,1,1,S,4,.10639054
070524RUO3513966,360,24-May-07,5,24,2007,IAD,ORD,0,30,,Y,1,1,US,0,1,0,W,4,.11407383
070524RZQ35110308,360,24-May-07,5,24,2007,IAD,ORD,0,36,,Y,1,1,US,0,0,1,F,4,.17684171
070524SER3514707,360,24-May-07,5,24,2007,IAD,ORD,0,135,,Y,2,0,US,0,1,5,W,4,.50814754
070524SFJ3518475,360,24-May-07,5,24,2007,IAD,ORD,0,33,,Y,1,1,US,1,0,0,T,4,.5767343
070524STO3515859,360,24-May-07,5,24,2007,IAD,ORD,0,53,,Y,1,1,US,0,0,1,T,4,.85253978
070524SVF3516207,360,24-May-07,5,24,2007,IAD,ORD,0,66,,Y,2,1,US,0,0,1,L,4,.40259963
070524TIX3517641,360,24-May-07,5,24,2007,IAD,ORD,0,15,A,Y,1,1,US,1,0,1,Y,4,.54830515
070524TKP3513048,360,24-May-07,5,24,2007,IAD,ORD,0,107,,Y,2,0,US,1,1,1,S,4,.72634566
070524TRW3519108,360,24-May-07,5,24,2007,IAD,ORD,0,13,,N,1,1,US,1,0,0,T,4,.54875028
070524TUM3519708,360,24-May-07,5,24,2007,IAD,ORD,0,15,,N,1,1,US,1,0,0,V,4,.42007291
070524UCQ3514896,360,24-May-07,5,24,2007,IAD,ORD,1,40,,Y,2,1,US,1,0,0,T,4,.91865021
070524UHK3512832,360,24-May-07,5,24,2007,IAD,ORD,0,110,M,Y,1,1,US,1,0,4,Y,4,.83098304
070524UKV3512316,360,24-May-07,5,24,2007,IAD,ORD,0,22,B,Y,1,1,US,1,0,1,Y,4,.69195348
070524UMQ35110047,360,24-May-07,5,24,2007,IAD,ORD,0,14,B,Y,1,1,US,0,0,3,T,4,.50455046
070524USW3518895,360,24-May-07,5,24,2007,IAD,ORD,0,21,,Y,1,1,US,0,1,1,H,4,.55206388
070524VKG3516612,360,24-May-07,5,24,2007,IAD,ORD,0,8,M,Y,1,1,US,1,0,2,B,4,.79718262
070524VQG3516228,360,24-May-07,5,24,2007,IAD,ORD,0,12,,Y,1,1,US,1,1,1,L,4,.8124994
070524VSF35111574,360,24-May-07,5,24,2007,IAD,ORD,0,44,,Y,2,1,US,1,0,1,W,4,.44226477
070524WCP3518676,360,24-May-07,5,24,2007,IAD,ORD,0,10,,Y,1,1,US,1,0,1,L,4,.35858735
070524WEG3518007,360,24-May-07,5,24,2007,IAD,ORD,0,13,M,N,1,1,US,0,1,0,Y,4,.0073962724
070524WMJ3518787,360,24-May-07,5,24,2007,IAD,ORD,0,30,M,Y,1,1,US,0,0,0,S,4,.2243599
070524WQJ3511074,360,24-May-07,5,24,2007,IAD,ORD,1,20,,N,1,1,US,0,0,0,T,4,.93423957
070524WQV35113299,360,24-May-07,5,24,2007,IAD,ORD,0,62,K,Y,1,1,US,1,0,1,Y,4,.24540401
070524WYP3519426,360,24-May-07,5,24,2007,IAD,ORD,0,78,B,Y,1,1,US,1,0,0,L,4,.50670636
070524XNE3512130,360,24-May-07,5,24,2007,IAD,ORD,1,63,M,Y,1,1,US,0,1,2,XY,4,.57339764
070524XYA3512901,360,24-May-07,5,24,2007,IAD,ORD,0,135,,Y,2,0,US,0,1,5,W,4,.68710476
070524YGX3511911,360,24-May-07,5,24,2007,IAD,ORD,1,55,,Y,3,1,US,1,1,1,W,4,.92078078
070524YHT3518121,360,24-May-07,5,24,2007,IAD,ORD,0,24,M,Y,1,1,US,1,0,0,Q,4,.67652261
070524YLJ3512934,360,24-May-07,5,24,2007,IAD,ORD,0,18,,N,1,1,US,1,0,0,Y,4,.23068923
070524YMZ35112288,360,24-May-07,5,24,2007,IAD,ORD,0,44,,Y,2,1,US,1,0,1,W,4,.074247107
070524YQT35111868,360,24-May-07,5,24,2007,IAD,ORD,1,33,M,Y,2,1,US,1,0,0,V,4,.33452159
070524ZHJ3518436,360,24-May-07,5,24,2007,IAD,ORD,0,50,,N,1,1,US,1,1,0,W,4,.33468807
070524ZHV3513402,360,24-May-07,5,24,2007,IAD,ORD,0,53,M,Y,1,1,US,0,0,1,T,4,.06687168
070524ZPF35110254,360,24-May-07,5,24,2007,IAD,ORD,0,40,,Y,2,1,US,1,0,0,T,4,.70119339
070524ZVB35110299,360,24-May-07,5,24,2007,IAD,ORD,0,51,M,Y,1,1,US,0,1,1,Q,4,.13078988
070525AFW3514446,360,25-May-07,5,25,2007,IAD,ORD,0,8,M,N,1,1,US,0,0,0,H,5,.58076024
070525AMQ35160,360,25-May-07,5,25,2007,IAD,ORD,0,7,,N,1,1,US,0,0,0,H,5,.50315827
070525AWG35110698,360,25-May-07,5,25,2007,IAD,ORD,0,22,A,Y,1,1,US,1,0,0,W,5,.007470327
070525AXN3516993,360,25-May-07,5,25,2007,IAD,ORD,1,16,,N,1,0,US,0,1,0,F,5,.02733212
070525BHC3511332,360,25-May-07,5,25,2007,IAD,ORD,0,38,,Y,2,1,US,1,0,1,T,5,.65334219
070525BQR3516117,360,25-May-07,5,25,2007,IAD,ORD,1,22,,Y,1,1,US,0,1,2,S,5,.95729536
070525BTD3513087,360,25-May-07,5,25,2007,IAD,ORD,0,106,,N,1,0,US,0,1,1,W,5,.97445112
070525BUG3519474,360,25-May-07,5,25,2007,IAD,ORD,0,18,M,Y,1,1,US,0,1,3,XY,5,.41239223
070525CBE351999,360,25-May-07,5,25,2007,IAD,ORD,0,16,,Y,1,1,US,0,0,5,T,5,.31455269
070525CHP351423,360,25-May-07,5,25,2007,IAD,ORD,0,21,M,Y,1,1,,1,0,0,NF,5,.73055381
070525CIG3514968,360,25-May-07,5,25,2007,IAD,ORD,0,38,,Y,2,1,US,1,0,1,T,5,.22231457
070525CNM35111877,360,25-May-07,5,25,2007,IAD,ORD,0,10,M,Y,1,1,US,0,0,2,F,5,.50351822
070525CWP35112309,360,25-May-07,5,25,2007,IAD,ORD,0,46,,N,1,1,US,0,1,0,B,5,.96434927
070525CYS3517881,360,25-May-07,5,25,2007,IAD,ORD,0,10,M,Y,1,1,US,1,0,0,E,5,.42289585
070525DBI3511356,360,25-May-07,5,25,2007,IAD,ORD,0,40,,Y,1,1,US,1,0,1,S,5,.75682986
070525DTL3512634,360,25-May-07,5,25,2007,IAD,ORD,0,13,,Y,4,1,US,0,0,2,T,5,.51391423
070525EAT3512541,360,25-May-07,5,25,2007,IAD,ORD,0,14,B,Y,1,1,US,0,0,2,T,5,.2285179
070525ECR351951,360,25-May-07,5,25,2007,IAD,ORD,0,45,M,Y,1,1,US,1,0,0,S,5,.61319739
070525EHX3516324,360,25-May-07,5,25,2007,IAD,ORD,0,15,,Y,2,1,US,1,0,2,L,5,.74555659
070525ERX35111715,360,25-May-07,5,25,2007,IAD,ORD,0,14,M,Y,1,1,US,0,0,0,T,5,.39283526
070525ESJ3514137,360,25-May-07,5,25,2007,IAD,ORD,0,15,,Y,2,1,US,1,0,0,L,5,.72000116
070525ETK3512778,360,25-May-07,5,25,2007,IAD,ORD,0,34,M,Y,2,1,US,0,0,0,S,5,.50485575
070525EXR35110590,360,25-May-07,5,25,2007,IAD,ORD,0,13,,Y,2,1,US,0,0,1,T,5,.076965816
070525FAN35112330,360,25-May-07,5,25,2007,IAD,ORD,0,8,,N,1,1,US,0,0,1,V,5,.19682845
070525FBB3511863,360,25-May-07,5,25,2007,IAD,ORD,0,15,B,N,1,1,US,1,1,1,Y,5,.37592241
070525FBV3516351,360,25-May-07,5,25,2007,IAD,ORD,0,10,,Y,1,1,US,0,1,1,S,5,.54965395
070525FFZ351393,360,25-May-07,5,25,2007,IAD,ORD,0,38,,N,1,1,US,1,0,0,Y,5,.17569806
070525FHR35110284,360,25-May-07,5,25,2007,IAD,ORD,0,8,M,N,1,1,US,0,0,1,V,5,.34845167
070525FQH35112555,360,25-May-07,5,25,2007,IAD,ORD,1,53,,Y,2,1,US,1,1,1,W,5,.92603564
